timestamp,open,high,low,close,volume
2025-04-12 21:00:00,0.16808,0.1689,0.16764,0.16789,27626651.0
2025-04-12 22:00:00,0.1679,0.16948,0.16789,0.16842,24290466.0
2025-04-12 23:00:00,0.16842,0.1688,0.16747,0.16763,25751387.0
2025-04-13 00:00:00,0.16764,0.16818,0.1664,0.16809,23560437.0
2025-04-13 01:00:00,0.16808,0.16868,0.16567,0.16584,39094865.0
2025-04-13 02:00:00,0.16584,0.16641,0.16516,0.1661,29065874.0
2025-04-13 03:00:00,0.16609,0.16709,0.1657,0.16655,10333719.0
2025-04-13 04:00:00,0.16655,0.16658,0.16463,0.16484,26071232.0
2025-04-13 05:00:00,0.16483,0.16523,0.16386,0.16452,27193586.0
2025-04-13 06:00:00,0.16453,0.16549,0.16434,0.16485,11060493.0
2025-04-13 07:00:00,0.16485,0.16535,0.16406,0.16409,17903057.0
2025-04-13 08:00:00,0.16409,0.16527,0.16346,0.16517,31745807.0
2025-04-13 09:00:00,0.16518,0.16846,0.165,0.16812,36347541.0
2025-04-13 10:00:00,0.16813,0.1684,0.16594,0.16668,42577242.0
2025-04-13 11:00:00,0.16668,0.16689,0.16432,0.16513,26697210.0
2025-04-13 12:00:00,0.16513,0.16569,0.16419,0.16491,18531904.0
2025-04-13 13:00:00,0.16491,0.16526,0.16101,0.16167,55425724.0
2025-04-13 14:00:00,0.16166,0.16319,0.16121,0.16303,32578999.0
2025-04-13 15:00:00,0.16303,0.16303,0.16151,0.16231,24527167.0
2025-04-13 16:00:00,0.1623,0.16365,0.16225,0.16359,25639750.0
2025-04-13 17:00:00,0.16359,0.16718,0.16341,0.16652,50717533.0
2025-04-13 18:00:00,0.16652,0.16811,0.16626,0.16724,40829019.0
2025-04-13 19:00:00,0.16725,0.16736,0.16104,0.16301,67030148.0
2025-04-13 20:00:00,0.163,0.16557,0.16194,0.16253,41119008.0
2025-04-13 21:00:00,0.16252,0.16362,0.16109,0.16278,31203342.0
2025-04-13 22:00:00,0.16278,0.16359,0.1617,0.16206,17165126.0
2025-04-13 23:00:00,0.16206,0.16315,0.16127,0.1626,21869067.0
2025-04-14 00:00:00,0.1626,0.16674,0.16222,0.16471,44986439.0
2025-04-14 01:00:00,0.16471,0.16614,0.16437,0.1651,17468564.0
2025-04-14 02:00:00,0.1651,0.16964,0.16457,0.16654,76370983.0
2025-04-14 03:00:00,0.16654,0.16665,0.16512,0.16546,25446494.0
2025-04-14 04:00:00,0.16546,0.16808,0.1649,0.16757,25129603.0
2025-04-14 05:00:00,0.16757,0.16808,0.16528,0.16587,20395531.0
2025-04-14 06:00:00,0.16586,0.16597,0.16418,0.16474,17174195.0
2025-04-14 07:00:00,0.16474,0.16501,0.16269,0.16446,33226504.0
2025-04-14 08:00:00,0.16446,0.16486,0.16334,0.16409,17522726.0
2025-04-14 09:00:00,0.1641,0.16496,0.16267,0.16381,32519496.0
2025-04-14 10:00:00,0.16381,0.16582,0.16338,0.1654,25507330.0
2025-04-14 11:00:00,0.16541,0.1663,0.16477,0.16595,26150881.0
2025-04-14 12:00:00,0.16596,0.16687,0.16534,0.16651,39705981.0
2025-04-14 13:00:00,0.1665,0.16681,0.16229,0.16328,72437683.0
2025-04-14 14:00:00,0.16329,0.16683,0.16275,0.16535,60876928.0
2025-04-14 15:00:00,0.16535,0.16549,0.15943,0.16028,104421412.0
2025-04-14 16:00:00,0.16028,0.16144,0.15911,0.16022,50612224.0
2025-04-14 17:00:00,0.16022,0.16118,0.15975,0.16108,34224859.0
2025-04-14 18:00:00,0.16108,0.16164,0.15961,0.16052,20544264.0
2025-04-14 19:00:00,0.16051,0.16123,0.15963,0.15989,20640671.0
2025-04-14 20:00:00,0.1599,0.1601,0.15833,0.15946,33446357.0
2025-04-14 21:00:00,0.15947,0.15954,0.15731,0.15892,25581652.0
2025-04-14 22:00:00,0.15893,0.15921,0.15822,0.15879,14348010.0
2025-04-14 23:00:00,0.15878,0.15951,0.15841,0.15854,20011443.0
2025-04-15 00:00:00,0.15854,0.15945,0.15754,0.15915,26404710.0
2025-04-15 01:00:00,0.15914,0.16016,0.1574,0.15988,30812909.0
2025-04-15 02:00:00,0.15988,0.16047,0.15827,0.15953,19413743.0
2025-04-15 03:00:00,0.15953,0.16096,0.15907,0.16086,20302930.0
2025-04-15 04:00:00,0.16087,0.16115,0.15963,0.16049,21376261.0
