timestamp,open,high,low,close,volume
2025-04-14 12:00:00,1675.32,1678.23,1666.0,1677.73,20302.7561
2025-04-14 13:00:00,1677.73,1680.61,1648.17,1658.38,36620.6612
2025-04-14 14:00:00,1658.39,1689.59,1655.06,1673.4,32598.7217
2025-04-14 15:00:00,1673.4,1675.0,1619.34,1627.93,67775.6069
2025-04-14 16:00:00,1627.94,1636.79,1615.0,1627.96,37425.523
2025-04-14 17:00:00,1627.95,1649.52,1627.08,1648.11,34351.2676
2025-04-14 18:00:00,1648.12,1651.51,1635.21,1640.45,17998.5746
2025-04-14 19:00:00,1640.45,1647.37,1631.49,1636.58,15263.9777
2025-04-14 20:00:00,1636.58,1638.18,1626.72,1635.18,9825.9329
2025-04-14 21:00:00,1635.19,1635.62,1606.01,1624.63,17034.8349
2025-04-14 22:00:00,1624.64,1625.12,1614.33,1621.05,10090.2154
2025-04-14 23:00:00,1621.06,1629.35,1618.3,1623.77,10434.6542
2025-04-15 00:00:00,1623.78,1634.38,1614.8,1631.09,16889.1951
2025-04-15 01:00:00,1631.09,1637.88,1615.65,1634.3,17936.8803
2025-04-15 02:00:00,1634.3,1637.99,1617.1,1631.72,15645.435
2025-04-15 03:00:00,1631.72,1643.7,1627.51,1637.89,16121.932
2025-04-15 04:00:00,1637.9,1641.39,1632.06,1639.25,10521.3169
2025-04-15 05:00:00,1639.24,1648.47,1639.0,1639.03,18842.9663
2025-04-15 06:00:00,1639.02,1643.09,1633.94,1636.75,10781.8166
2025-04-15 07:00:00,1636.74,1647.03,1636.4,1644.84,9626.7018
2025-04-15 08:00:00,1644.83,1647.45,1638.8,1641.07,12965.5215
2025-04-15 09:00:00,1641.06,1651.96,1634.91,1648.59,18019.1677
2025-04-15 10:00:00,1648.59,1651.46,1626.29,1633.11,24005.8439
2025-04-15 11:00:00,1633.11,1633.36,1622.47,1632.05,16983.6226
2025-04-15 12:00:00,1632.06,1642.9,1629.06,1641.94,15348.4079
2025-04-15 13:00:00,1641.94,1661.21,1620.5,1629.0,62847.1534
2025-04-15 14:00:00,1629.01,1637.2,1601.36,1620.57,68186.2912
2025-04-15 15:00:00,1620.57,1631.4,1612.01,1621.02,21421.966
2025-04-15 16:00:00,1621.01,1627.99,1619.0,1622.56,11936.7438
2025-04-15 17:00:00,1622.57,1626.92,1612.96,1616.03,15356.7422
2025-04-15 18:00:00,1616.04,1619.04,1604.34,1610.49,19021.7588
2025-04-15 19:00:00,1610.48,1613.12,1597.17,1606.96,18561.3152
2025-04-15 20:00:00,1606.95,1614.78,1586.35,1594.94,19728.2371
2025-04-15 21:00:00,1594.94,1605.91,1589.8,1603.65,10600.0953
2025-04-15 22:00:00,1603.64,1603.8,1583.12,1590.89,12769.9427
2025-04-15 23:00:00,1590.88,1597.68,1585.42,1588.78,12059.8382
2025-04-16 00:00:00,1588.77,1595.08,1576.5,1581.1,20395.6199
2025-04-16 01:00:00,1581.1,1600.8,1578.83,1596.69,14257.4116
2025-04-16 02:00:00,1596.69,1604.4,1593.0,1598.59,11044.005
2025-04-16 03:00:00,1598.6,1601.0,1589.04,1591.04,8028.2243
2025-04-16 04:00:00,1591.04,1593.66,1577.0,1587.25,17218.8889
2025-04-16 05:00:00,1587.25,1592.93,1551.18,1569.36,51562.8945
2025-04-16 06:00:00,1569.35,1579.99,1566.6,1576.48,16328.5973
2025-04-16 07:00:00,1576.48,1579.15,1563.0,1564.28,12902.4428
2025-04-16 08:00:00,1564.28,1583.48,1556.7,1575.49,25362.7748
2025-04-16 09:00:00,1575.49,1579.64,1567.54,1568.28,12454.5239
2025-04-16 10:00:00,1568.28,1584.26,1567.7,1581.62,12215.5002
2025-04-16 11:00:00,1581.63,1586.1,1576.24,1584.17,11103.1602
2025-04-16 12:00:00,1584.18,1588.6,1575.18,1577.34,15202.901
2025-04-16 13:00:00,1577.35,1582.06,1566.28,1567.62,28519.5387
2025-04-16 14:00:00,1567.61,1599.32,1567.17,1591.0,44613.9958
2025-04-16 15:00:00,1591.0,1613.66,1585.26,1590.69,39601.9994
2025-04-16 16:00:00,1590.7,1597.19,1576.13,1592.66,21231.1211
2025-04-16 17:00:00,1592.66,1612.83,1538.07,1545.7,92373.2671
2025-04-16 18:00:00,1545.71,1580.25,1543.19,1566.5,53253.429
2025-04-16 19:00:00,1566.49,1595.45,1552.36,1588.6,41673.0146
2025-04-16 20:00:00,1588.61,1594.18,1570.0,1573.63,17199.7616
2025-04-16 21:00:00,1573.62,1598.15,1571.54,1592.03,20905.7545
2025-04-16 22:00:00,1592.04,1592.9,1583.8,1587.72,11389.3154
2025-04-16 23:00:00,1587.72,1588.53,1572.67,1577.14,12549.727
2025-04-17 00:00:00,1577.15,1586.82,1574.69,1585.2,15354.1405
2025-04-17 01:00:00,1585.19,1593.84,1582.76,1589.3,14396.747
2025-04-17 02:00:00,1589.31,1593.24,1582.0,1591.93,14285.6358
2025-04-17 03:00:00,1591.93,1595.57,1577.47,1584.91,15875.0114
2025-04-17 04:00:00,1584.91,1592.56,1580.99,1591.29,11278.5838
2025-04-17 05:00:00,1591.29,1603.69,1589.84,1598.99,19649.8241
2025-04-17 06:00:00,1598.98,1609.45,1597.38,1602.1,17944.2278
2025-04-17 07:00:00,1602.11,1610.53,1599.58,1601.6,16771.1287
2025-04-17 08:00:00,1601.6,1604.23,1594.1,1595.38,12576.2231
2025-04-17 09:00:00,1595.37,1597.56,1591.43,1595.43,13367.8032
2025-04-17 10:00:00,1595.43,1597.19,1588.65,1593.56,9634.5336
2025-04-17 11:00:00,1593.59,1598.74,1589.08,1593.27,8662.3952
2025-04-17 12:00:00,1593.27,1603.19,1593.05,1601.7,14494.085
2025-04-17 13:00:00,1601.71,1601.77,1589.25,1593.78,18405.688
2025-04-17 14:00:00,1593.77,1594.55,1563.2,1569.91,35914.7149
2025-04-17 15:00:00,1569.91,1587.68,1569.9,1583.17,24396.5394
2025-04-17 16:00:00,1583.17,1616.96,1577.68,1605.38,66436.2837
2025-04-17 17:00:00,1605.38,1616.45,1600.54,1610.04,24401.379
2025-04-17 18:00:00,1610.04,1615.7,1600.7,1600.82,22925.2341
2025-04-17 19:00:00,1600.82,1603.8,1577.02,1581.45,33579.6656
2025-04-17 20:00:00,1581.44,1590.77,1580.32,1584.51,14411.4979
2025-04-17 21:00:00,1584.5,1591.84,1582.66,1587.64,7472.8587
2025-04-17 22:00:00,1587.64,1591.75,1579.0,1579.2,8656.2456
2025-04-17 23:00:00,1579.2,1588.59,1579.2,1583.62,8979.9167
2025-04-18 00:00:00,1583.63,1585.13,1577.23,1579.8,10768.6983
2025-04-18 01:00:00,1579.8,1589.19,1578.09,1582.99,10173.8811
2025-04-18 02:00:00,1583.0,1587.42,1578.97,1584.57,11579.3578
2025-04-18 03:00:00,1584.57,1585.39,1579.09,1584.15,6270.4302
2025-04-18 04:00:00,1584.14,1585.1,1578.75,1580.88,8415.9869
2025-04-18 05:00:00,1580.87,1581.5,1573.54,1581.4,14194.4793
2025-04-18 06:00:00,1581.4,1581.9,1575.86,1581.04,8489.1931
2025-04-18 07:00:00,1581.05,1585.19,1577.01,1584.09,9986.9314
2025-04-18 08:00:00,1584.1,1592.82,1583.56,1586.97,10054.2842
2025-04-18 09:00:00,1586.97,1592.0,1584.25,1588.44,7500.5172
2025-04-18 10:00:00,1588.45,1590.0,1583.05,1584.08,6546.1725
2025-04-18 11:00:00,1584.08,1591.0,1582.3,1590.67,6393.1581
2025-04-18 12:00:00,1590.67,1597.2,1587.18,1593.24,11551.2287
2025-04-18 13:00:00,1593.24,1593.73,1587.19,1593.04,7250.567
2025-04-18 14:00:00,1593.04,1596.19,1586.18,1589.21,9615.6703
2025-04-18 15:00:00,1589.2,1589.98,1579.09,1583.17,12274.0375
2025-04-18 16:00:00,1583.17,1587.96,1581.8,1587.4,6052.4789
2025-04-18 17:00:00,1587.4,1593.0,1585.17,1591.86,6633.9682
2025-04-18 18:00:00,1591.85,1595.0,1589.8,1593.56,6719.9139
2025-04-18 19:00:00,1593.56,1595.18,1590.78,1593.31,5767.7813
2025-04-18 20:00:00,1593.31,1594.8,1590.49,1593.47,4871.2631
2025-04-18 21:00:00,1593.46,1600.64,1592.7,1599.75,8149.807
2025-04-18 22:00:00,1599.75,1600.0,1592.17,1592.97,4989.8168
2025-04-18 23:00:00,1592.97,1593.15,1587.01,1588.6,6159.4131
2025-04-19 00:00:00,1588.6,1590.25,1585.01,1586.21,5469.1297
2025-04-19 01:00:00,1586.21,1590.86,1585.8,1590.05,5465.9474
2025-04-19 02:00:00,1590.04,1596.34,1587.7,1592.34,9790.8516
2025-04-19 03:00:00,1592.35,1600.26,1592.21,1597.76,10346.4694
2025-04-19 04:00:00,1597.75,1613.48,1597.0,1603.47,19342.2749
2025-04-19 05:00:00,1603.47,1605.75,1601.08,1602.24,6154.5733
2025-04-19 06:00:00,1602.24,1603.26,1595.33,1596.55,9406.2858
2025-04-19 07:00:00,1596.55,1604.2,1596.54,1600.94,8181.5491
2025-04-19 08:00:00,1600.94,1605.23,1598.5,1602.95,7007.6877
2025-04-19 09:00:00,1602.96,1606.4,1597.66,1598.16,8349.432
2025-04-19 10:00:00,1598.16,1600.83,1594.07,1596.39,8541.8633
2025-04-19 11:00:00,1596.39,1598.9,1594.86,1596.79,6271.2793
2025-04-19 12:00:00,1596.8,1599.2,1595.05,1597.19,4984.9191
2025-04-19 13:00:00,1597.2,1606.4,1595.2,1604.48,11874.882
2025-04-19 14:00:00,1604.47,1608.11,1603.0,1606.18,9369.6314
2025-04-19 15:00:00,1606.17,1612.29,1603.26,1607.28,12812.1907
2025-04-19 16:00:00,1607.28,1611.1,1598.5,1599.78,11310.3128
2025-04-19 17:00:00,1599.78,1631.81,1599.25,1618.84,30063.8217
2025-04-19 18:00:00,1618.83,1623.13,1614.6,1615.19,11017.0472
2025-04-19 19:00:00,1615.19,1618.43,1613.36,1614.79,6346.6061
2025-04-19 20:00:00,1614.8,1617.0,1611.06,1614.01,6243.2359
2025-04-19 21:00:00,1614.01,1622.37,1614.0,1620.77,6132.5453
2025-04-19 22:00:00,1620.76,1621.36,1616.0,1619.41,3475.6927
2025-04-19 23:00:00,1619.42,1620.56,1612.01,1613.27,5138.1615
2025-04-20 00:00:00,1613.26,1615.11,1608.0,1610.11,7664.7612
2025-04-20 01:00:00,1610.11,1619.13,1609.61,1617.91,8159.332
2025-04-20 02:00:00,1617.9,1619.19,1613.5,1615.93,4723.011
2025-04-20 03:00:00,1615.92,1616.88,1609.45,1611.87,6878.0398
2025-04-20 04:00:00,1611.87,1617.65,1611.18,1614.62,5189.5171
2025-04-20 05:00:00,1614.58,1616.2,1609.5,1609.86,6085.4074
2025-04-20 06:00:00,1609.87,1613.17,1602.66,1605.44,9604.9293
2025-04-20 07:00:00,1605.44,1605.44,1586.6,1597.46,26450.6513
2025-04-20 08:00:00,1597.46,1597.61,1586.45,1590.04,12946.3374
2025-04-20 09:00:00,1590.03,1593.22,1588.35,1591.77,12749.0866
2025-04-20 10:00:00,1591.76,1592.69,1569.0,1574.53,38762.4345
2025-04-20 11:00:00,1574.53,1579.99,1565.59,1572.62,22521.6012
2025-04-20 12:00:00,1572.61,1579.79,1571.3,1576.12,9805.8625
2025-04-20 13:00:00,1576.13,1581.4,1571.12,1577.51,13818.807
2025-04-20 14:00:00,1577.5,1584.04,1576.6,1580.23,9082.7003
2025-04-20 15:00:00,1580.22,1580.86,1571.1,1573.5,9097.2387
2025-04-20 16:00:00,1573.51,1582.5,1571.49,1581.5,9889.8316
2025-04-20 17:00:00,1581.49,1581.85,1575.74,1579.72,5703.1627
2025-04-20 18:00:00,1579.72,1582.03,1578.24,1581.42,6077.2987
2025-04-20 19:00:00,1581.41,1587.97,1579.04,1586.17,6519.0206
2025-04-20 20:00:00,1586.19,1600.75,1585.12,1589.88,17248.6433
2025-04-20 21:00:00,1589.88,1591.08,1583.62,1589.0,8339.5213
2025-04-20 22:00:00,1588.99,1589.2,1574.68,1582.16,10844.994
2025-04-20 23:00:00,1582.16,1587.96,1582.16,1587.36,7890.0411
2025-04-21 00:00:00,1587.36,1620.49,1586.18,1610.09,44169.0729
2025-04-21 01:00:00,1610.1,1629.85,1608.01,1628.64,35128.4759
2025-04-21 02:00:00,1628.64,1645.45,1625.01,1632.66,49113.0504
2025-04-21 03:00:00,1632.66,1642.92,1632.01,1634.54,32198.2725
2025-04-21 04:00:00,1634.55,1641.3,1631.3,1640.08,21224.3167
2025-04-21 05:00:00,1640.09,1656.79,1637.43,1648.21,45269.9396
2025-04-21 06:00:00,1648.21,1658.75,1644.56,1647.91,31580.3029
2025-04-21 07:00:00,1647.9,1650.38,1641.5,1645.92,16601.328
2025-04-21 08:00:00,1645.92,1649.45,1643.76,1649.16,10281.0228
2025-04-21 09:00:00,1649.15,1655.0,1639.47,1642.58,19708.1387
2025-04-21 10:00:00,1642.58,1643.42,1628.29,1635.7,26561.3721
2025-04-21 11:00:00,1635.7,1636.17,1617.85,1626.34,21044.9041
2025-04-21 12:00:00,1626.34,1631.69,1623.58,1623.71,12302.2199
2025-04-21 13:00:00,1623.7,1630.5,1611.51,1611.88,24595.6237
2025-04-21 14:00:00,1611.87,1641.82,1608.6,1634.16,50137.0847
2025-04-21 15:00:00,1634.15,1635.16,1618.65,1623.3,23384.7005
2025-04-21 16:00:00,1623.3,1626.09,1587.18,1589.6,36905.0876
2025-04-21 17:00:00,1589.6,1590.25,1571.37,1578.42,64646.0353
2025-04-21 18:00:00,1578.43,1579.22,1567.28,1567.73,26477.9077
2025-04-21 19:00:00,1567.73,1581.1,1564.07,1573.7,47806.5291
2025-04-21 20:00:00,1573.7,1578.06,1571.35,1577.77,16746.8864
2025-04-21 21:00:00,1577.77,1580.16,1572.33,1578.52,9410.1189
2025-04-21 22:00:00,1578.51,1578.9,1571.51,1577.85,12359.5363
2025-04-21 23:00:00,1577.85,1580.75,1572.11,1579.57,13834.74
2025-04-22 00:00:00,1579.57,1580.8,1537.26,1568.93,61120.5396
2025-04-22 01:00:00,1568.92,1589.03,1565.0,1587.53,36183.7982
2025-04-22 02:00:00,1587.52,1593.73,1567.04,1577.09,30387.9568
2025-04-22 03:00:00,1577.08,1580.79,1571.21,1579.22,16956.8666
2025-04-22 04:00:00,1579.22,1586.9,1577.62,1577.97,14200.0073
2025-04-22 05:00:00,1577.96,1584.28,1574.0,1583.71,16556.5784
2025-04-22 06:00:00,1583.72,1585.56,1574.9,1583.74,13707.753
2025-04-22 07:00:00,1583.75,1624.0,1582.64,1619.21,74667.5477
2025-04-22 08:00:00,1619.2,1634.49,1618.7,1627.75,46906.2779
2025-04-22 09:00:00,1627.75,1633.37,1621.74,1625.36,24010.0708
2025-04-22 10:00:00,1625.36,1630.0,1613.01,1628.46,24340.7515
2025-04-22 11:00:00,1628.46,1638.16,1625.78,1631.03,22923.8269
2025-04-22 12:00:00,1631.03,1640.0,1627.48,1634.92,23776.8157
2025-04-22 13:00:00,1634.92,1653.79,1626.85,1642.98,68132.5755
2025-04-22 14:00:00,1642.98,1680.0,1638.02,1675.0,120370.7854
2025-04-22 15:00:00,1674.99,1725.81,1674.11,1703.01,177880.6917
2025-04-22 16:00:00,1703.0,1710.66,1686.4,1691.72,36920.0623
2025-04-22 17:00:00,1691.71,1702.99,1683.08,1700.42,43852.3269
2025-04-22 18:00:00,1700.43,1707.4,1695.71,1703.79,15986.6113
2025-04-22 19:00:00,1703.78,1705.39,1683.66,1698.22,20258.3817
2025-04-22 20:00:00,1698.22,1701.99,1691.68,1695.32,19661.7569
2025-04-22 21:00:00,1695.31,1778.0,1694.17,1754.25,100811.2047
2025-04-22 22:00:00,1754.2,1761.53,1738.5,1745.7,47437.0639
2025-04-22 23:00:00,1745.7,1764.35,1745.0,1756.26,45986.7079
2025-04-23 00:00:00,1756.25,1763.45,1744.95,1751.27,28919.7809
2025-04-23 01:00:00,1751.28,1788.0,1747.3,1762.28,66713.0514
2025-04-23 02:00:00,1762.28,1807.56,1761.41,1792.21,71533.1078
2025-04-23 03:00:00,1792.21,1797.41,1780.0,1795.49,26097.6781
2025-04-23 04:00:00,1795.49,1818.18,1782.0,1817.01,35357.1849
2025-04-23 05:00:00,1817.0,1817.0,1794.4,1797.41,52695.3959
2025-04-23 06:00:00,1797.4,1802.22,1786.18,1788.84,49182.379
2025-04-23 07:00:00,1788.84,1795.5,1773.93,1792.11,43249.4428
2025-04-23 08:00:00,1792.1,1801.47,1785.93,1791.32,39255.575
2025-04-23 09:00:00,1791.33,1801.78,1785.54,1785.55,24164.9171
2025-04-23 10:00:00,1785.54,1809.14,1779.2,1803.71,28452.3876
2025-04-23 11:00:00,1803.7,1812.2,1792.35,1797.23,27802.6046
2025-04-23 12:00:00,1797.22,1830.0,1795.1,1815.09,48105.9305
2025-04-23 13:00:00,1815.09,1834.86,1782.83,1786.87,99896.7108
2025-04-23 14:00:00,1786.86,1803.3,1781.41,1788.12,47599.6664
2025-04-23 15:00:00,1788.12,1798.15,1761.62,1794.6,76404.5227
2025-04-23 16:00:00,1794.6,1798.21,1781.87,1792.6,29113.4925
2025-04-23 17:00:00,1792.59,1804.13,1787.89,1800.72,21073.4765
2025-04-23 18:00:00,1800.72,1810.0,1794.0,1798.21,16273.2483
2025-04-23 19:00:00,1798.21,1799.09,1774.47,1786.03,21880.216
2025-04-23 20:00:00,1786.03,1799.81,1785.73,1795.59,9461.0242
2025-04-23 21:00:00,1795.59,1798.8,1786.76,1791.58,6248.0764
2025-04-23 22:00:00,1791.59,1805.9,1789.6,1803.42,9487.1889
2025-04-23 23:00:00,1803.42,1806.91,1791.5,1795.07,8578.5733
2025-04-24 00:00:00,1795.08,1798.42,1783.48,1789.89,12883.4854
2025-04-24 01:00:00,1789.9,1797.82,1781.53,1793.99,11161.484
2025-04-24 02:00:00,1794.0,1802.82,1775.5,1779.36,19106.286
2025-04-24 03:00:00,1779.36,1791.0,1766.52,1768.18,25614.9865
2025-04-24 04:00:00,1768.16,1773.47,1758.0,1772.32,25944.8794
2025-04-24 05:00:00,1772.32,1776.34,1766.43,1769.59,10623.0375
2025-04-24 06:00:00,1769.58,1776.0,1762.01,1768.19,12315.6762
2025-04-24 07:00:00,1768.19,1774.62,1751.27,1756.25,27355.6553
2025-04-24 08:00:00,1756.25,1760.7,1722.9,1734.91,64193.0206
2025-04-24 09:00:00,1734.91,1747.2,1734.5,1743.5,19292.247
2025-04-24 10:00:00,1743.5,1751.47,1739.93,1750.17,13226.9506
2025-04-24 11:00:00,1750.17,1757.4,1741.47,1755.1,15252.425
2025-04-24 12:00:00,1755.1,1757.95,1747.4,1757.86,15162.4504
2025-04-24 13:00:00,1757.86,1760.88,1744.4,1753.55,21264.1997
2025-04-24 14:00:00,1753.55,1776.35,1752.85,1765.37,40974.24
2025-04-24 15:00:00,1765.37,1777.77,1762.2,1764.62,29454.3897
2025-04-24 16:00:00,1764.62,1777.5,1763.28,1770.4,23917.3188
2025-04-24 17:00:00,1770.4,1773.78,1746.04,1755.41,31234.5268
2025-04-24 18:00:00,1755.4,1769.2,1755.0,1763.24,12393.7559
2025-04-24 19:00:00,1763.25,1766.79,1756.01,1763.1,8814.9947
2025-04-24 20:00:00,1763.1,1770.0,1761.13,1762.01,9665.8341
2025-04-24 21:00:00,1762.01,1764.19,1749.04,1760.8,10949.0576
2025-04-24 22:00:00,1760.8,1765.0,1755.94,1760.0,11450.4194
2025-04-24 23:00:00,1759.99,1774.84,1758.75,1769.65,11213.7179
2025-04-25 00:00:00,1769.64,1775.44,1763.2,1774.15,11926.0376
2025-04-25 01:00:00,1774.15,1790.5,1765.01,1765.93,27537.8398
2025-04-25 02:00:00,1765.93,1770.87,1738.6,1744.61,34757.9676
2025-04-25 03:00:00,1744.61,1762.14,1740.15,1760.89,17224.9915
2025-04-25 04:00:00,1760.89,1771.8,1758.14,1766.0,11485.2041
2025-04-25 05:00:00,1766.0,1770.99,1763.07,1767.26,8180.4764
2025-04-25 06:00:00,1767.26,1780.46,1765.62,1776.96,14568.7138
2025-04-25 07:00:00,1776.96,1781.88,1770.29,1777.18,22421.1221
2025-04-25 08:00:00,1777.17,1778.8,1772.5,1775.19,15888.4639
2025-04-25 09:00:00,1775.18,1793.29,1764.29,1788.11,30308.2849
2025-04-25 10:00:00,1788.1,1791.79,1769.07,1771.6,27845.7896
2025-04-25 11:00:00,1771.61,1790.49,1771.61,1790.49,20020.0098
2025-04-25 12:00:00,1790.49,1802.7,1770.92,1773.1,43324.8466
2025-04-25 13:00:00,1773.11,1779.43,1757.25,1769.11,36095.961
2025-04-25 14:00:00,1769.1,1813.7,1768.47,1808.34,71504.1276
2025-04-25 15:00:00,1808.34,1827.32,1801.2,1806.48,74586.911
2025-04-25 16:00:00,1806.48,1809.23,1788.11,1801.75,24263.6719
2025-04-25 17:00:00,1801.75,1810.89,1782.4,1785.82,29884.8449
2025-04-25 18:00:00,1785.83,1803.0,1785.83,1796.4,10180.3358
2025-04-25 19:00:00,1796.4,1802.85,1791.5,1802.16,17609.6401
2025-04-25 20:00:00,1802.16,1806.3,1792.16,1798.33,12480.1878
2025-04-25 21:00:00,1798.32,1809.4,1785.4,1789.81,15573.558
2025-04-25 22:00:00,1789.82,1799.54,1788.76,1795.65,5122.8449
2025-04-25 23:00:00,1795.65,1798.8,1783.85,1784.6,12819.0587
2025-04-26 00:00:00,1784.6,1798.68,1784.6,1796.42,23399.4707
2025-04-26 01:00:00,1796.41,1815.81,1791.51,1807.3,15670.8383
2025-04-26 02:00:00,1807.29,1815.53,1801.41,1807.99,25064.7748
2025-04-26 03:00:00,1807.99,1810.11,1792.88,1797.48,15000.6273
2025-04-26 04:00:00,1797.48,1800.59,1790.21,1791.84,8090.1727
2025-04-26 05:00:00,1791.84,1797.88,1789.0,1794.45,6322.5534
2025-04-26 06:00:00,1794.45,1807.07,1794.0,1803.05,8579.7032
2025-04-26 07:00:00,1803.06,1810.88,1800.0,1800.49,12840.6197
2025-04-26 08:00:00,1800.49,1841.16,1798.23,1806.35,53153.9222
2025-04-26 09:00:00,1806.35,1815.67,1792.96,1803.47,24744.7738
2025-04-26 10:00:00,1803.48,1811.07,1801.44,1803.89,10330.0804
2025-04-26 11:00:00,1803.9,1806.39,1778.94,1785.85,27700.9803
2025-04-26 12:00:00,1785.86,1799.28,1784.2,1791.7,14918.4658
2025-04-26 13:00:00,1791.71,1795.5,1780.1,1790.42,14984.6726
2025-04-26 14:00:00,1790.41,1796.7,1785.06,1792.2,10229.948
2025-04-26 15:00:00,1792.2,1804.0,1792.19,1800.2,13038.4886
2025-04-26 16:00:00,1800.2,1804.87,1795.86,1802.94,7168.936
2025-04-26 17:00:00,1802.94,1807.26,1799.3,1804.5,6625.7425
2025-04-26 18:00:00,1804.49,1808.25,1800.82,1802.79,6192.0231
2025-04-26 19:00:00,1802.8,1814.89,1800.92,1813.08,8135.4026
2025-04-26 20:00:00,1813.08,1818.52,1805.51,1805.7,10269.6337
2025-04-26 21:00:00,1805.69,1815.81,1805.69,1812.05,7077.823
2025-04-26 22:00:00,1812.05,1831.09,1812.05,1816.28,17956.6431
2025-04-26 23:00:00,1816.27,1822.98,1814.05,1820.88,7571.7484
2025-04-27 00:00:00,1820.87,1849.5,1820.0,1842.03,33911.0313
2025-04-27 01:00:00,1842.04,1857.47,1801.02,1804.6,63309.4394
2025-04-27 02:00:00,1804.61,1818.1,1801.07,1813.24,14113.3224
2025-04-27 03:00:00,1813.23,1817.5,1805.55,1809.75,14442.8477
2025-04-27 04:00:00,1809.75,1811.6,1797.02,1798.2,15348.8644
2025-04-27 05:00:00,1798.2,1806.67,1790.27,1798.69,15642.4511
2025-04-27 06:00:00,1798.69,1804.28,1797.81,1800.62,9100.3857
2025-04-27 07:00:00,1800.62,1805.4,1797.22,1803.76,5844.1585
2025-04-27 08:00:00,1803.75,1815.52,1801.56,1810.09,12489.6545
2025-04-27 09:00:00,1810.1,1813.34,1805.31,1810.65,6538.6553
2025-04-27 10:00:00,1810.66,1812.94,1806.0,1809.19,5887.0317
2025-04-27 11:00:00,1809.19,1809.91,1803.35,1805.94,7128.0141
2025-04-27 12:00:00,1805.94,1807.49,1794.23,1796.19,14963.0046
2025-04-27 13:00:00,1796.19,1800.38,1781.9,1797.96,23003.5787
2025-04-27 14:00:00,1797.95,1808.1,1793.09,1796.63,17171.9885
2025-04-27 15:00:00,1796.63,1797.82,1789.11,1793.86,10857.0406
2025-04-27 16:00:00,1793.85,1798.19,1787.31,1795.29,12031.9183
2025-04-27 17:00:00,1795.29,1801.89,1792.86,1798.12,7051.84
2025-04-27 18:00:00,1798.12,1808.47,1797.08,1803.39,7934.4751
2025-04-27 19:00:00,1803.4,1808.4,1800.79,1808.01,5844.1454
